player_id,signup_date,total_deposits,total_wagered,win_loss_ratio,days_since_last_bet,preferred_sport,avg_odds,churn_label,marketing_group
1751,2025-08-27,1070.74,930.89,0.5057881827368774,23,Football,7.87,0,Control
1752,2024-03-15,4823.25,3963.8,0.6628348635662353,1,Tennis,7.15,0,Control
1753,2025-10-13,3341.25,2760.19,0.4797976617045876,56,Greyhounds,6.62,1,Control
1754,2024-01-04,2929.75,3061.31,0.6456047399672666,7,Greyhounds,1.19,0,Control
1755,2024-10-13,134.42,138.14,0.9543247388541868,8,Football,9.8,0,Test
1756,2025-04-13,4979.7,4881.47,0.4143834716415028,45,Tennis,9.08,1,Control
1757,2025-11-05,145.34,133.71,0.6389731426874408,5,Greyhounds,9.4,0,Test
1758,2024-12-22,1688.38,1660.24,0.5450982476330458,41,Horse Racing,7.38,1,Control
1759,2024-07-18,4911.14,4865.02,0.546715349895746,36,Greyhounds,7.32,1,Test
1760,2024-11-12,68.85,62.76,0.5338746614531541,50,Football,1.3,1,Test
1761,2024-04-01,4036.5,4689.15,0.8298314321924556,4,Tennis,5.35,0,Control
1762,2025-09-02,1793.46,1933.38,0.8614201055259948,8,Cricket,3.78,0,Control
1763,2024-12-22,1587.35,1818.8,1.012336912039989,2,Football,6.64,0,Control
1764,2024-11-23,121.65,137.2,1.0916754100371948,3,Horse Racing,5.5,0,Test
1765,2025-09-05,1732.88,1618.22,0.98993073745311,8,Cricket,4.23,0,Control
1766,2024-12-10,2845.74,2758.86,0.9398081549563636,11,Football,4.64,0,Test
1767,2025-04-18,3613.17,3572.39,0.5434644407003529,30,Football,2.49,0,Control
1768,2024-10-14,3692.12,3010.84,0.4754752101800978,30,Tennis,5.0,0,Control
1769,2024-12-09,3460.96,3912.01,0.6661560782140854,6,Greyhounds,8.97,0,Test
1770,2025-08-26,2478.67,2476.35,0.6771568275276998,14,Football,8.19,0,Test
1771,2024-02-12,2329.66,2636.26,0.7881416534156584,1,Football,6.38,0,Test
1772,2024-10-15,4553.38,4111.16,1.0190419859045354,15,Tennis,4.48,0,Test
1773,2025-03-06,2238.31,2533.2,0.4713373044845974,44,Football,1.54,1,Test
1774,2025-04-21,4898.27,5705.04,0.9185990950699738,5,Horse Racing,3.04,0,Control
1775,2025-06-03,996.04,914.49,0.4725127082867512,53,Football,1.97,1,Control
1776,2025-11-08,4721.92,5478.68,0.6502449293739078,6,Greyhounds,2.72,0,Control
1777,2025-04-14,4017.55,4353.41,0.6981987207514898,11,Greyhounds,3.45,0,Control
1778,2025-06-02,3757.74,3158.42,0.5950542808429367,48,Horse Racing,2.87,1,Control
1779,2024-05-28,3298.77,3640.58,0.9048112555175392,4,Tennis,8.64,0,Control
1780,2024-11-13,172.14,152.4,0.6148973521371475,15,Horse Racing,3.77,0,Test
1781,2025-05-05,214.46,231.43,0.8758037875795405,15,Horse Racing,7.5,0,Test
1782,2024-03-21,2020.4,1707.78,0.8551004854686424,4,Football,3.51,0,Control
1783,2024-10-08,3005.55,2886.57,0.5456566353345789,44,Football,2.15,1,Test
1784,2024-01-11,4681.68,5480.43,1.000437427509415,5,Greyhounds,3.27,0,Control
1785,2024-02-04,4339.8,4585.67,0.5125245102141945,60,Tennis,1.23,1,Control
1786,2024-06-30,2414.01,2331.09,0.6656307135990078,8,Tennis,1.72,0,Test
1787,2024-11-03,4845.89,5363.67,0.6088130915689651,12,Horse Racing,1.19,0,Test
1788,2025-02-14,4234.99,4466.02,0.4958860884666176,56,Football,4.57,1,Test
1789,2025-11-12,3909.65,4098.24,1.0002079714928644,13,Horse Racing,3.9,0,Control
1790,2024-03-24,3262.2,3676.46,0.7849600389719493,11,Cricket,9.71,0,Control
1791,2025-10-31,2156.65,2184.11,0.7779342697097249,10,Greyhounds,6.95,0,Test
1792,2024-10-26,3669.76,2976.66,0.7725305142979233,6,Football,2.47,0,Test
1793,2025-06-18,2384.62,1938.31,0.8186319877448076,1,Horse Racing,3.3,0,Test
1794,2024-02-28,3041.91,2509.52,0.5778811779272967,53,Football,1.86,1,Control
1795,2024-04-28,4590.12,3733.34,0.5008805959357212,44,Cricket,9.61,1,Control
1796,2024-06-22,645.17,654.93,0.6672327309030772,10,Tennis,8.96,0,Control
1797,2024-03-16,1370.59,1540.61,0.4077144559134639,23,Horse Racing,4.44,0,Control
1798,2024-05-04,2238.57,1971.42,0.9133197525932832,11,Greyhounds,3.43,0,Control
1799,2024-05-17,1218.69,1258.3,0.8500136309769344,9,Cricket,4.42,0,Test
1800,2024-03-08,1108.17,1140.49,0.4497146677303385,31,Greyhounds,6.5,1,Test
1801,2024-08-30,1515.1,1265.59,0.8561260920238316,14,Tennis,7.85,0,Test
1802,2024-02-13,4869.99,5160.09,0.5101508061403613,27,Horse Racing,2.73,0,Control
1803,2025-07-26,816.43,838.34,0.5834473934803519,21,Horse Racing,7.74,0,Control
1804,2024-11-19,3665.39,4055.96,0.5240360090879768,21,Greyhounds,1.5,0,Test
1805,2024-12-01,2570.01,3062.88,0.5259555067652888,32,Football,6.25,1,Test
1806,2024-10-11,1145.01,1280.36,0.6170173038273448,11,Football,3.35,0,Test
1807,2024-12-26,2874.97,2910.01,0.9191852902713858,15,Football,5.15,0,Test
1808,2025-03-01,3170.28,3612.95,0.5453799166984085,30,Football,1.2,0,Control
1809,2025-01-03,207.53,247.84,0.7319979297352415,14,Football,6.62,0,Test
1810,2024-06-18,760.51,773.21,0.965748412959966,13,Horse Racing,2.47,0,Control
1811,2025-04-07,4677.81,4657.95,0.5887731054945711,26,Greyhounds,4.85,0,Test
1812,2025-05-27,518.93,591.11,1.0921839467972967,14,Horse Racing,8.1,0,Test
1813,2025-05-26,1961.56,1874.13,0.5519571989507639,25,Football,7.83,0,Control
1814,2025-11-18,1385.86,1522.75,1.045008352223603,3,Tennis,6.83,0,Test
1815,2024-11-22,1017.74,1210.07,0.8915381019121555,2,Greyhounds,2.27,0,Test
1816,2024-11-06,3468.06,2889.32,0.5297244053720402,59,Tennis,5.25,1,Test
1817,2024-01-29,3601.89,3565.91,0.5803751121660707,35,Football,9.19,1,Test
1818,2024-05-20,96.22,112.66,0.5183871440567166,23,Cricket,6.22,0,Control
1819,2024-04-19,3026.46,3484.95,0.4056762015499338,33,Cricket,2.07,1,Control
1820,2024-02-23,3374.72,3301.64,0.9076965873476318,15,Greyhounds,8.86,0,Test
1821,2025-06-08,3833.78,4096.87,0.8163980650780474,7,Greyhounds,7.88,0,Control
1822,2025-11-23,772.99,733.92,0.8306989276324386,12,Tennis,2.15,0,Test
1823,2025-02-18,2232.54,2050.48,0.8149302198691686,7,Greyhounds,1.22,0,Test
1824,2024-06-27,2589.9,2199.35,0.6877855818576772,13,Football,9.41,0,Control
1825,2024-02-25,592.8,631.13,0.9660113319800548,2,Cricket,5.9,0,Control
1826,2024-12-20,1434.98,1543.9,0.5748289155276065,47,Football,9.68,1,Test
1827,2024-04-03,1748.62,2073.97,0.8185042630352566,5,Cricket,6.08,0,Control
1828,2024-10-02,2503.32,2527.78,0.649553921217288,8,Greyhounds,1.21,0,Test
1829,2024-05-26,3483.28,3516.69,0.8820393896868683,15,Football,5.31,0,Control
1830,2024-11-17,3396.8,3154.38,0.8895524316460701,8,Cricket,6.2,0,Control
1831,2025-11-30,1542.86,1253.53,1.0966308143454024,13,Greyhounds,8.15,0,Test
1832,2025-05-27,4182.7,4561.14,0.9053961357050838,5,Cricket,7.54,0,Test
1833,2025-07-22,97.35,91.93,0.5734293777638336,55,Greyhounds,3.89,1,Control
1834,2025-09-24,4380.89,4014.02,0.7645278583716708,3,Horse Racing,9.26,0,Test
1835,2025-11-19,3668.19,3910.77,0.9981501616244858,6,Cricket,5.39,0,Test
1836,2025-10-30,967.81,982.82,0.6993260468369122,15,Tennis,7.46,0,Test
1837,2024-04-01,1522.74,1297.34,1.0081221825109892,7,Cricket,2.71,0,Control
1838,2025-10-04,3965.57,3446.49,0.9544497109104138,1,Horse Racing,3.03,0,Test
1839,2024-09-17,4308.99,4387.77,0.443378754779303,59,Tennis,8.86,1,Control
1840,2025-02-22,2376.19,2477.28,0.4187325102120525,26,Tennis,4.49,0,Control
1841,2025-01-26,4772.11,3868.91,0.7175360199689639,3,Football,2.54,0,Test
1842,2024-12-08,2561.78,2775.03,0.9914380298265512,3,Cricket,1.81,0,Test
1843,2024-02-10,1845.87,1620.86,0.9126853775788344,8,Tennis,5.03,0,Control
1844,2025-09-24,4188.28,4200.93,0.5532892612894312,36,Tennis,5.84,1,Control
1845,2024-04-13,3699.35,3624.84,0.7134382737478204,5,Cricket,5.56,0,Test
1846,2024-02-26,104.59,112.47,0.944504623809346,2,Football,3.46,0,Control
1847,2025-08-27,4475.18,5348.64,1.0525180306039332,7,Horse Racing,1.47,0,Control
1848,2024-02-28,714.23,817.04,0.8524953350799414,9,Cricket,5.39,0,Control
1849,2025-06-28,517.39,488.54,0.4086010939153985,28,Cricket,2.25,0,Control
1850,2024-12-18,369.09,346.27,0.9951353964620764,14,Greyhounds,3.95,0,Control
1851,2024-04-13,933.44,747.72,0.6520170635499317,8,Greyhounds,5.64,0,Control
1852,2024-04-08,463.85,481.83,0.921933674710288,9,Horse Racing,9.41,0,Test
1853,2024-06-22,4128.01,4534.73,0.4437415900545803,31,Greyhounds,3.98,1,Control
1854,2025-03-11,972.29,1119.17,0.8969733615403679,9,Cricket,1.51,0,Control
1855,2024-04-14,818.04,776.82,0.4101059011601472,43,Horse Racing,3.17,1,Test
1856,2025-08-24,1014.43,1033.3,0.6133897133588205,12,Football,7.4,0,Test
1857,2025-11-27,2200.62,2163.19,0.5776083316282704,40,Football,8.82,1,Test
1858,2024-08-23,3792.09,3932.1,0.8748642006673344,13,Football,9.0,0,Test
1859,2025-05-21,4439.91,4306.19,0.8333610788646603,1,Horse Racing,4.46,0,Control
1860,2024-10-05,362.5,406.33,0.8337335743554827,15,Greyhounds,2.58,0,Test
1861,2024-08-10,4855.86,5610.61,0.4384652439885202,46,Football,7.27,1,Control
1862,2025-06-01,701.3,683.67,0.7896821818742066,14,Horse Racing,4.85,0,Control
1863,2024-01-29,1284.72,1406.37,0.8855489155432672,13,Cricket,5.88,0,Control
1864,2025-02-26,3751.55,3474.13,0.4897028843309275,60,Tennis,6.85,1,Test
1865,2024-08-26,2544.9,2137.49,0.5579903012639874,32,Football,6.23,1,Control
1866,2024-12-22,1414.24,1173.35,0.8362006475765271,2,Horse Racing,2.52,0,Test
1867,2024-03-02,1437.28,1553.43,0.7692947780574482,7,Cricket,8.03,0,Control
1868,2025-02-05,3947.89,3752.07,0.9101225414871912,4,Tennis,3.46,0,Control
1869,2024-06-17,3646.72,4154.47,1.097313137719796,9,Horse Racing,9.5,0,Test
1870,2025-02-17,2985.09,2926.14,0.5016612211449325,26,Horse Racing,3.69,0,Test
1871,2025-02-04,66.49,58.35,0.961570591099362,8,Cricket,3.58,0,Test
1872,2025-03-24,1091.31,1285.3,1.0871400022698747,12,Horse Racing,3.62,0,Control
1873,2025-07-01,2350.88,2440.81,0.5961481446847167,58,Tennis,1.85,1,Test
1874,2025-06-19,2674.37,2499.66,0.4342841347707502,51,Football,1.38,1,Test
1875,2025-10-04,2985.41,3015.23,0.9783688051402022,5,Horse Racing,1.74,0,Test
1876,2025-05-06,1855.98,1849.56,0.889567055859315,10,Football,9.68,0,Control
1877,2024-12-01,3339.65,3047.97,0.8903123565602482,15,Cricket,1.89,0,Control
1878,2024-08-12,378.7,405.81,0.6497786580123194,5,Horse Racing,4.11,0,Control
1879,2024-11-09,4037.95,4095.7,0.4566655600487658,43,Football,8.62,1,Test
1880,2024-07-29,2874.78,3079.54,0.9069412684169612,2,Horse Racing,7.57,0,Test
1881,2025-11-21,2354.95,2820.12,0.919715811120547,8,Horse Racing,5.22,0,Test
1882,2025-11-06,2286.55,2734.8,0.9090152649481632,11,Tennis,6.36,0,Test
1883,2024-08-27,1269.24,1015.75,0.9759319351297684,6,Greyhounds,6.44,0,Test
1884,2025-05-01,4032.41,4050.6,1.039024114592629,13,Football,6.65,0,Test
1885,2024-11-30,3448.23,3143.24,0.7481806831624707,5,Greyhounds,4.81,0,Test
1886,2024-06-17,23.84,20.18,0.4252855687224659,54,Tennis,5.49,1,Control
1887,2024-09-11,2096.51,2100.36,0.6170899129046636,15,Greyhounds,6.71,0,Test
1888,2025-05-04,2801.73,2703.88,1.0298225478592395,8,Tennis,6.98,0,Control
1889,2024-03-08,2259.43,2477.65,1.0116549496605076,15,Cricket,5.18,0,Control
1890,2024-05-08,98.29,96.94,0.6176114079152242,11,Horse Racing,3.17,0,Test
1891,2024-11-25,943.23,865.29,0.717599356328793,10,Horse Racing,7.04,0,Test
1892,2025-07-09,2844.32,2683.19,0.8507893497253918,13,Football,8.6,0,Test
1893,2025-03-26,1281.25,1529.95,0.4036498195827478,36,Greyhounds,5.89,1,Test
1894,2025-07-03,324.54,379.53,0.5916786270700611,26,Cricket,8.87,0,Test
1895,2024-02-07,4594.23,4397.62,0.4164186405421984,21,Greyhounds,3.22,0,Test
1896,2024-03-31,3421.35,3618.83,0.6063060101995775,6,Tennis,8.57,0,Control
1897,2025-03-02,3467.42,2783.02,0.9139212836405556,15,Greyhounds,4.73,0,Control
1898,2024-02-22,1953.5,1733.8,0.6046183675866958,8,Horse Racing,8.3,0,Test
1899,2025-04-03,2435.35,2092.53,0.7546286643629726,3,Cricket,7.22,0,Test
1900,2024-08-17,168.69,198.73,0.6093258864519917,4,Greyhounds,1.54,0,Test
1901,2025-07-04,754.66,806.22,0.6480591505333606,8,Horse Racing,6.34,0,Control
1902,2025-01-05,4279.97,4276.9,0.848810785516279,14,Football,9.09,0,Control
1903,2025-06-23,3825.81,4250.02,1.0401478265055435,12,Greyhounds,10.0,0,Test
1904,2024-01-07,2228.74,2120.92,0.981095119755983,15,Horse Racing,7.48,0,Control
1905,2024-11-02,2269.86,2545.78,0.8646684731445964,6,Tennis,4.01,0,Control
1906,2025-02-12,1290.78,1533.7,0.6010926736634583,10,Horse Racing,4.07,0,Control
1907,2024-10-20,395.64,406.7,1.06377056713923,15,Cricket,2.28,0,Test
1908,2024-04-10,1658.31,1460.57,0.8010703285580987,13,Football,4.28,0,Test
1909,2025-05-11,3006.91,2794.85,0.7134164152840945,10,Football,3.52,0,Control
1910,2025-05-20,1113.65,1139.24,0.6302824731865438,12,Cricket,8.44,0,Test
1911,2025-09-05,605.22,486.43,0.9197824117092476,6,Greyhounds,6.42,0,Control
1912,2025-09-15,3395.39,3723.52,0.8066588795587661,9,Football,3.31,0,Control
1913,2025-11-30,2181.97,2391.84,0.8528485663737126,7,Tennis,7.29,0,Control
1914,2025-11-03,1629.01,1577.57,1.0793762688489168,7,Tennis,7.25,0,Test
1915,2024-03-29,3001.26,3460.73,0.8760471727493242,7,Cricket,3.14,0,Test
1916,2025-06-02,2314.98,2234.49,0.4898081687473214,41,Football,7.74,1,Test
1917,2025-07-02,147.15,158.46,0.6644155226497693,6,Horse Racing,3.6,0,Test
1918,2024-09-06,4454.81,3997.07,0.8806994201673073,3,Greyhounds,2.66,0,Control
1919,2025-06-23,3156.36,3762.33,1.0431752599398283,13,Horse Racing,9.12,0,Test
1920,2024-09-01,3099.63,3292.66,0.7856873861161964,1,Cricket,2.5,0,Test
1921,2024-03-07,1369.82,1204.91,0.8149255408833418,12,Tennis,4.64,0,Control
1922,2025-02-20,1895.68,2068.41,0.7004718389149622,5,Tennis,6.32,0,Test
1923,2025-07-26,2797.07,2430.87,0.6538016095303745,5,Football,6.12,0,Test
1924,2025-11-15,2759.3,2744.59,0.6220972835648451,6,Football,6.03,0,Test
1925,2025-09-29,2096.63,2394.08,0.6774489549359056,8,Football,8.11,0,Control
1926,2025-03-19,3079.69,2828.91,1.0488610281049655,12,Tennis,7.58,0,Control
1927,2025-05-25,2414.61,1974.89,0.7226615872476124,3,Greyhounds,7.26,0,Test
1928,2024-10-21,2215.69,2322.63,0.902807295146726,4,Cricket,2.42,0,Control
1929,2024-10-29,2220.35,2107.83,0.6901388750774975,8,Football,7.74,0,Test
1930,2024-06-12,3637.92,3212.31,0.906908611412041,2,Cricket,4.36,0,Test
1931,2025-11-18,4131.93,3667.33,0.991658632410075,6,Football,6.05,0,Test
1932,2024-06-27,2414.11,2227.09,0.6040084120386864,13,Greyhounds,2.25,0,Control
1933,2024-03-11,1310.93,1329.16,0.6884919127790239,14,Tennis,1.52,0,Control
1934,2024-11-11,2653.44,3093.85,0.6625142600563745,10,Football,4.8,0,Test
1935,2024-06-08,2295.35,2261.26,0.4572958377578605,53,Tennis,5.4,1,Control
1936,2024-05-25,834.14,894.15,0.6348374293910897,9,Football,1.18,0,Control
1937,2025-04-12,3422.84,3244.66,0.6189629735833666,3,Greyhounds,9.08,0,Control
1938,2024-08-30,4942.97,3996.81,0.6474914456296093,7,Horse Racing,7.29,0,Control
1939,2024-12-02,4289.78,5094.85,0.6705780986223806,4,Football,9.1,0,Control
1940,2024-01-30,2694.6,2183.82,0.7493517948069066,11,Tennis,4.21,0,Test
1941,2025-11-04,2681.96,2570.55,0.8389561568468691,8,Football,5.2,0,Control
1942,2025-07-13,2720.48,2579.16,0.542458023414373,48,Football,1.38,1,Control
1943,2025-05-25,4910.03,4517.36,0.7828939337462516,6,Tennis,4.98,0,Control
1944,2024-07-26,828.09,970.29,0.5107890443241563,54,Tennis,5.7,1,Test
1945,2025-08-28,3490.64,3780.0,0.5109592356817558,44,Greyhounds,6.73,1,Test
1946,2025-10-18,966.83,903.16,0.927598801784534,8,Tennis,2.04,0,Control
1947,2025-01-14,485.95,460.61,0.7451207017252934,2,Football,4.36,0,Test
1948,2025-08-03,1626.28,1670.35,0.6594728181080316,10,Cricket,2.6,0,Control
1949,2024-10-29,1698.74,1440.73,0.955054098712626,1,Horse Racing,2.75,0,Test
1950,2024-12-20,1446.34,1296.68,0.8229709094295304,12,Horse Racing,1.17,0,Test
1951,2025-01-04,4511.16,5144.19,0.8821959692091712,4,Greyhounds,1.45,0,Control
1952,2025-02-08,2750.87,3075.15,1.0942264770158203,1,Football,6.41,0,Control
1953,2024-12-30,219.98,184.88,0.552758386259754,48,Greyhounds,3.03,1,Control
1954,2025-03-08,483.41,489.34,0.5212776150955926,49,Horse Racing,1.22,1,Test
1955,2024-06-28,314.85,257.74,0.782038747078651,8,Tennis,2.31,0,Test
1956,2024-11-25,2606.8,2899.1,0.8987545797284288,11,Cricket,6.22,0,Control
1957,2025-06-25,1472.39,1465.5,0.5919601126040401,48,Cricket,5.08,1,Test
1958,2025-09-10,2563.36,2357.22,0.7650643151145788,13,Greyhounds,5.21,0,Test
1959,2024-03-28,752.92,684.69,0.9535602016566608,13,Horse Racing,8.0,0,Test
1960,2025-05-16,2609.61,3056.14,1.056593194533542,5,Greyhounds,6.08,0,Control
1961,2025-04-26,3923.94,3750.53,1.0225313513873642,3,Football,2.0,0,Test
1962,2025-02-02,4097.75,4833.85,0.7586168424143476,11,Cricket,9.28,0,Control
1963,2024-04-17,2847.96,3147.33,0.5995205439277409,23,Greyhounds,7.86,0,Test
1964,2025-08-23,1555.96,1261.69,1.0620716384526818,7,Greyhounds,1.14,0,Test
1965,2024-01-26,698.06,624.27,0.7381117101195869,4,Tennis,5.16,0,Test
1966,2024-09-20,983.6,808.49,0.4336947495930028,28,Horse Racing,8.91,0,Control
1967,2025-10-14,2550.84,2276.29,0.8973137229709686,14,Cricket,6.06,0,Test
1968,2024-02-10,2907.55,2646.95,0.7898552789530497,8,Greyhounds,3.65,0,Test
1969,2025-11-19,1193.45,1328.54,0.7130806055312264,2,Cricket,2.32,0,Control
1970,2025-12-02,2690.84,2163.13,0.9537722576202112,3,Greyhounds,9.3,0,Test
1971,2025-02-04,1471.59,1640.07,0.6237562551321749,15,Greyhounds,4.82,0,Test
1972,2025-11-29,879.39,1014.79,0.498108754180716,31,Horse Racing,5.88,1,Test
1973,2024-11-11,4488.65,4355.13,0.9692178663525246,8,Tennis,5.77,0,Test
1974,2024-06-04,1189.31,1194.46,0.89989258654484,13,Tennis,2.08,0,Test
1975,2025-04-15,2348.4,2416.26,1.044892067444926,6,Greyhounds,9.77,0,Control
1976,2025-09-13,1742.99,1564.99,1.0675848286556362,15,Football,9.04,0,Control
1977,2025-06-21,3282.08,3451.49,0.7847417001768897,1,Cricket,6.84,0,Test
1978,2025-09-22,4878.37,5208.7,0.4128781228267559,56,Horse Racing,2.42,1,Control
1979,2025-05-10,4172.44,4080.54,0.8595428511322749,14,Tennis,5.84,0,Test
1980,2025-06-23,1377.41,1633.22,0.5451831397739197,45,Cricket,5.46,1,Test
1981,2024-11-26,725.24,757.5,0.5064257912414136,44,Football,9.67,1,Test
1982,2024-06-30,3121.81,3379.44,0.6055050223651097,3,Horse Racing,3.0,0,Test
1983,2024-01-24,2157.79,1881.89,0.9495388995176288,4,Horse Racing,5.82,0,Test
1984,2024-10-26,4331.41,5182.12,0.6949410726412126,2,Football,8.91,0,Control
1985,2024-10-23,2545.25,2900.5,0.8911806703933389,1,Football,2.97,0,Test
1986,2024-05-18,346.9,386.36,0.438624745814165,56,Tennis,2.0,1,Test
1987,2024-08-08,2880.71,2524.38,0.8991755763096091,3,Football,6.22,0,Control
1988,2025-01-30,166.08,139.52,1.0431418312559373,9,Football,7.57,0,Control
1989,2025-04-13,1910.26,1723.15,0.5694569337186894,58,Tennis,3.22,1,Test
1990,2024-04-10,1700.53,1794.69,0.8098350876361918,3,Tennis,7.67,0,Test
1991,2025-02-01,4169.75,4014.76,0.6252077055982562,13,Football,6.28,0,Test
1992,2024-11-29,3077.39,2550.54,0.9389632933477524,7,Horse Racing,9.17,0,Control
1993,2025-02-12,4305.9,4924.05,0.9803254391430596,13,Tennis,9.28,0,Test
1994,2025-03-13,1137.68,940.61,0.5657641366813212,48,Greyhounds,3.5,1,Control
1995,2025-12-01,1319.57,1501.36,0.9877278230810892,12,Horse Racing,7.77,0,Control
1996,2024-10-03,3033.47,3100.54,0.6674731917935963,1,Football,7.46,0,Control
1997,2025-07-01,3816.89,4244.13,0.4529468847723244,22,Horse Racing,4.08,0,Test
1998,2024-01-15,1617.45,1767.58,1.013166320756753,15,Horse Racing,4.9,0,Test
1999,2025-02-11,1716.69,1440.28,0.5119731307246709,60,Tennis,6.14,1,Test
2000,2025-01-12,1645.72,1827.88,0.887691053587825,3,Tennis,1.16,0,Test
2001,2025-10-15,2073.84,2467.4,0.9543553332748675,1,Greyhounds,9.01,0,Test
2002,2025-11-11,1466.99,1649.43,0.7250595789338112,2,Football,6.02,0,Test
2003,2025-09-20,4937.26,4693.35,1.0574212954574402,4,Cricket,3.21,0,Control
2004,2024-06-20,452.48,452.57,0.4560172097902644,24,Cricket,4.7,0,Test
2005,2025-06-20,4033.21,4511.14,0.7771564509002804,10,Tennis,9.42,0,Control
2006,2024-12-09,2427.27,2002.95,0.8045361361929104,11,Horse Racing,1.14,0,Test
2007,2024-05-07,2728.78,2517.55,0.8971276805502164,15,Football,6.23,0,Test
2008,2025-06-29,3911.89,4629.27,0.8741556072225928,5,Horse Racing,5.97,0,Control
2009,2024-07-17,923.69,1088.08,0.6508485281523283,12,Horse Racing,7.48,0,Test
2010,2025-08-21,1725.39,1449.74,0.6068089267239645,6,Football,6.19,0,Test
2011,2025-01-26,2600.38,2082.99,0.5432143786873764,40,Horse Racing,1.42,1,Test
2012,2025-07-30,719.86,842.42,0.7867165068068311,1,Cricket,5.0,0,Control
2013,2024-03-02,582.76,572.67,0.8322453633732928,1,Football,3.13,0,Control
2014,2024-01-19,2955.49,2810.09,0.7526887475371753,15,Football,3.29,0,Test
2015,2025-12-02,4534.51,4292.27,1.0280570243246157,3,Tennis,1.69,0,Control
2016,2025-03-15,1730.76,1517.43,0.6801125295580488,10,Cricket,9.24,0,Test
2017,2025-10-17,4724.69,4322.26,0.8612554232196095,2,Tennis,2.51,0,Test
2018,2024-05-10,2968.58,2923.89,0.8558216619227578,8,Tennis,9.01,0,Test
2019,2025-04-07,3789.76,3079.02,0.7299221948623364,2,Greyhounds,4.29,0,Control
2020,2025-07-12,1756.19,1434.58,0.4406146748505025,48,Cricket,7.21,1,Test
2021,2025-06-16,2853.3,3041.59,0.8971476783245544,10,Horse Racing,4.55,0,Control
2022,2024-07-02,4608.47,4748.83,0.9956499648776423,15,Greyhounds,9.02,0,Test
2023,2024-01-29,1629.92,1780.93,1.0934760170433937,10,Greyhounds,4.04,0,Control
2024,2025-06-26,4019.22,3986.27,0.6407722331366367,4,Greyhounds,3.05,0,Control
2025,2024-08-24,2901.2,3401.54,0.5399850301771578,55,Greyhounds,5.35,1,Control
2026,2024-04-25,57.01,63.01,0.5030636905556443,46,Greyhounds,9.38,1,Control
2027,2024-09-11,3784.97,3498.53,0.8146722005807439,11,Greyhounds,9.64,0,Test
2028,2025-05-11,3925.35,4381.09,0.9415410961190664,12,Tennis,6.64,0,Test
2029,2024-03-03,1707.11,1676.66,1.0487321015123192,5,Cricket,4.94,0,Test
2030,2024-09-14,4390.3,4613.24,0.8102531473817278,11,Horse Racing,8.1,0,Test
2031,2024-02-13,3442.1,3695.14,0.4869205674853795,47,Tennis,4.43,1,Control
2032,2025-07-26,3175.63,2921.42,0.5309115458346492,29,Horse Racing,5.06,0,Control
2033,2024-11-27,2592.53,2417.18,0.5481376041435823,36,Cricket,4.24,1,Control
2034,2024-07-10,1700.12,1726.2,0.8731313828533218,4,Greyhounds,2.54,0,Test
2035,2024-10-20,3955.56,4348.1,0.951237411700441,15,Greyhounds,8.83,0,Test
2036,2024-01-07,406.62,346.62,0.5541099700768908,32,Greyhounds,3.23,1,Test
2037,2024-06-07,151.97,129.1,1.083262438988125,10,Horse Racing,6.78,0,Test
2038,2024-09-19,4608.73,4854.83,0.5151063650678549,30,Horse Racing,3.93,0,Control
2039,2024-03-24,1854.2,1629.69,0.6432809208361855,12,Tennis,4.21,0,Test
2040,2024-10-01,3118.93,3112.68,0.6057118117950745,12,Cricket,2.19,0,Test
2041,2025-05-19,464.84,461.13,1.0953146111624594,4,Tennis,3.03,0,Test
2042,2025-04-01,375.28,335.03,0.5286068364404292,40,Greyhounds,4.68,1,Control
2043,2025-02-12,3051.11,3434.85,0.4115561184379685,24,Greyhounds,7.45,0,Test
2044,2024-04-29,4505.27,3712.06,0.9938043541746052,3,Greyhounds,7.95,0,Control
2045,2024-10-14,432.33,457.7,0.7101981553483034,3,Cricket,8.14,0,Test
2046,2025-04-19,2868.85,2646.16,0.7098286872130841,1,Horse Racing,7.63,0,Test
2047,2024-11-27,1834.13,1505.61,0.90590995852812,8,Horse Racing,9.51,0,Control
2048,2024-10-19,2621.58,2634.53,1.0450422563486457,1,Greyhounds,1.46,0,Test
2049,2025-04-26,4654.78,5053.76,1.015651068599853,9,Horse Racing,1.92,0,Test
2050,2024-03-13,4630.66,4732.16,0.5431246506772158,52,Cricket,6.17,1,Control
2051,2024-07-07,3477.04,3455.14,0.6732652592638882,8,Greyhounds,5.02,0,Control
2052,2024-01-10,15.9,13.97,0.7992996510237458,33,Horse Racing,2.91,1,Test
2053,2025-11-24,3575.57,3102.0,1.0066588186033627,1,Horse Racing,5.49,0,Test
2054,2025-08-21,4126.93,3579.91,0.9330559396004442,7,Football,9.38,0,Control
2055,2025-07-04,3791.28,4320.55,0.4860450184511246,55,Cricket,1.89,1,Test
2056,2025-02-12,593.84,585.02,0.9429495750814896,6,Cricket,1.63,0,Control
2057,2025-04-03,3449.43,3110.29,0.919977962938442,12,Cricket,2.55,0,Control
2058,2025-07-12,4726.31,5134.65,1.0047832344732317,12,Football,6.08,0,Control
2059,2025-10-18,3205.18,3680.78,0.8589490362862886,11,Greyhounds,6.67,0,Test
2060,2024-05-28,1616.19,1929.39,1.0403264074388878,9,Tennis,4.29,0,Test
